@relation LOTAAS_1_Thornton_Features_22
@attribute Score1 numeric
@attribute Score2 numeric
@attribute Score3 numeric
@attribute Score4 numeric
@attribute Score5 numeric
@attribute Score6 numeric
@attribute Score7 numeric
@attribute Score8 numeric
@attribute Score9 numeric
@attribute Score10 numeric
@attribute Score11 numeric
@attribute Score12 numeric
@attribute Score13 numeric
@attribute Score14 numeric
@attribute Score15 numeric
@attribute Score16 numeric
@attribute Score17 numeric
@attribute Score18 numeric
@attribute Score19 numeric
@attribute Score20 numeric
@attribute Score21 numeric
@attribute Score22 numeric
@attribute class {0,1}
@data
1147.30286132,1251.69071453,6.0,-99.2337030831,24.83504773,0.911306751862,141.282304676,142.954621003,2127.01795797,14.1741687563,2353.80473569,296.309496257,0.1,530.550469986,0.06,0.025264557632,0.29490128282,0.0864181160802,86.0466367204,0.445889307234,0.0222085447861,5.90662994094,0
809.951941049,891.704155865,10.0,1316.48022551,12.914810624,0.958159197931,5097152.4181,10670.6342481,2664.34955606,10670.6342481,2997.05829178,723.706069341,0.1,404.374913191,0.05,0.0229415733871,2.33249217865,0.932118384466,102.765279046,0.722125227194,0.00716654715638,5.97051140103,0
863.395562901,798.657905927,10.0,-295.559497376,19.8986473934,0.934003895316,322345.564955,17.2593582766,1939.9874111,17.2593582766,2391.38029758,178.375036206,0.1,397.150660374,0.02,0.0142857142857,0.795716624207,0.308074191174,197.128312064,0.693510656912,0.00859565096469,6.38000129649,0
1304.00131229,1004.61344838,6.0,-992.182074865,32.8774160887,0.80211931454,139.056483314,5128.33660259,1677.67300247,24.5894301787,1829.05787211,398.507314173,3.95239396767e-14,324.005669188,0.04,8.0677904027e-15,1.08216286638,0.130778110178,129.773187434,7.8516960298,0.0141078837377,5.79273046563,0
1349.73519129,1113.27204405,6.0,-544.135669992,17.4523551899,0.943852067502,143.292303014,402.446591988,1405.50439277,402.446591988,1742.02285828,405.477219561,4.07451850037e-14,159.870703551,0.14,1.64395939426e-14,0.356884771505,0.0788782010618,22.2015231537,0.691257879953,0.0543469547995,6.60439551095,0
1121.80203163,946.387500752,7.0,-1408.04624386,26.2770443613,0.938682229814,128.911750074,13.8420667136,2266.79813584,4.16972090811,2581.1823433,273.229800262,1.22124532709e-15,94.3951523616,0.07,3.3505064683e-16,0.689279483788,0.0652643946014,22.9003150439,0.756855468498,0.0635302923281,6.87955237119,0
1138.42278089,1035.34843864,7.0,28.7755590406,18.8956239805,0.92812768668,132.835719083,109.544074475,1801.42551658,29.8986497644,1816.94374298,193.499864858,0.1,508.464559085,0.02,0.0142857142857,1.01954910912,0.434229383451,353.363891181,14.2132023474,2.29833373665e-05,5.69347555743,0
827.332655727,871.848615935,10.0,922.561340037,5.19204672318,0.99216932868,128.286947617,2.23993262418,2310.52639839,2.23993262418,2606.67113213,3909.0782112,0.1,196.994133069,0.02,0.0142857142857,2.39972882435,1.54269973362,296.391899725,12.4811854373,-0.00105929094287,5.73360703667,0
1533.25891681,2161.75305533,5.0,3014.12366832,9.91944791477,0.961838253118,89.3509618788,8429.49593682,1771.24850794,18.539297432,1080.69591961,584.560255206,3.52370182663,514.319799144,0.03,0.6196891779,0.115110453619,1.39862734375,428.221840806,1.02327514085,-0.0041284645178,5.09731279377,0
1071.37379068,1145.94568643,7.0,-146.095490566,31.0103272898,0.78883655826,130.426775112,57.140854102,1653.64312574,4.18200010635,1760.89192302,426.100756014,1.19237952845e-13,29.1514273669,0.09,3.74986013787e-14,0.731455127092,0.863427584758,61.8771178338,0.644469138655,0.040705559256,6.50899303246,0
1069.64740583,836.436321862,8.0,-813.8351981,24.2185755312,0.852222771259,135.220941412,8.56222535534,1866.39827582,0.0561147629724,2554.27094786,841.076262197,0.1,403.697122908,0.09,0.0314485451017,0.808404047257,0.231512031799,65.6664436024,0.780727706072,0.0278658296608,6.56790191657,0
868.215367232,1360.98480547,8.0,2515.83222444,18.4986331682,0.935730542073,104.477773491,7622.05325286,2184.32936108,18.4635052078,2317.67633072,1914.50245391,3.26411516424,320.637906816,0.01,0.328055917343,0.519164824077,0.440934415647,378.914489655,29.8928024296,0.0118961411709,6.56266422981,0
1054.8603565,1014.23004478,8.0,686.824080669,14.8723187133,0.955228730432,162.231269661,140.82356222,2378.78159846,19.6480388562,2607.05994889,298.140448955,0.1,210.037002414,0.04,0.0204124145232,1.13300959529,0.0972008380122,160.688340916,0.962238702356,0.00374348600033,5.69857071952,0
1093.43197023,845.926867609,7.0,-1162.40204085,31.6686356663,0.791346743976,152.07484754,282.596221377,1848.01791889,0.612615258491,2328.39756418,449.038691274,0.1,220.671212701,0.02,0.0142857142857,2.29377061983,0.747195944667,174.545548195,14.5424503748,0.0082029168679,6.03168035684,0
858.809190565,445.554683354,11.0,-2187.3552112,37.751959022,0.777506821274,142.461318355,23.8780512897,1932.87243339,97.2315013418,2487.42326806,1690.88000567,0.1,93.767264801,0.1,0.0333333333333,0.906229248782,5.04234938723,80.9336004019,0.352363670446,-0.0103863544097,4.79474236616,0
1347.74520069,1534.04660262,5.0,606.679337681,23.1014773739,0.86937356918,127.85757862,2.18616684143,1768.40525297,2.18616684143,2191.28057864,842.534387373,3.8635761257e-14,408.287940179,0.07,1.05997840997e-14,0.103484699186,0.0936004217344,11.028975635,0.666053999078,0.0300192780735,6.85561813722,0
1036.23659019,1173.35402242,9.0,2365.84644809,2.17225572076,0.999670855091,112.337365997,7.2920292158,1472.46871173,6.57097888317,1646.0773007,190.247631354,3.59453504728,315.218331193,0.02,0.513505006754,2.60441480566,0.191401766311,453.30435743,15.3110804148,-0.0100251977003,5.35714876454,0
693.689964363,866.413062788,10.0,1337.66750857,12.0762263004,0.958961858604,117.603909046,157.989585668,2422.89480314,77.7318710673,2629.69244419,704.7475838,0.1,272.844531662,0.04,0.0204124145232,1.0019897814,1.8976211168,329.388287119,0.403479888604,0.00493704648587,5.52105562592,0
1054.16083368,973.409024359,7.0,-361.624004473,20.3310529903,0.925036381473,127.693998073,28.5456872394,2414.11868437,28.5456872394,2767.33148872,335.309071809,0.1,520.238598516,0.05,0.0229415733871,1.3552888747,0.42284945899,122.491920852,1.01830895361,-0.00583596284921,5.1389486872,0
1166.91988859,1032.60170317,8.0,-474.206387833,9535.18069327,0.13335459229,9637.94583447,278.201611679,2577.82545064,33.0487912271,2534.86685906,303.966286184,0.1,128.830248284,0.1,0.0333333333333,1.75633105115,0.345954621371,73.7043929477,0.709078958051,0.0639158692927,6.58065790386,0
1133.67996146,961.065791777,7.0,-617.867262682,23.1049926675,0.864937095362,140.811075292,5.12887351077,1760.20965437,3.43175364451,2207.18626594,454.410774668,1.56763491077e-13,500.638770079,0.01,1.57553236585e-14,0.887328736488,0.492352938602,372.521364519,29.4206834201,-0.00163572661757,5.4182976547,0
1192.61474395,848.386022413,7.0,-1157.89398738,42.5406381904,0.681003695181,147.54483856,2.6845461573,1708.56423935,2.6845461573,2176.73706974,345.754196034,4.46309655899e-14,526.673585972,0.05,1.02390457242e-14,0.857628999291,0.030138491909,185.070741796,0.523012109484,0.00238571103158,5.40991736455,0
1174.27612633,1183.8826811,7.0,922.637559917,2.95729273917,0.994244134792,125.858779083,11.9670268379,1504.40564568,10.1609676899,1996.80503416,429.739844999,3.19516533406,234.882324963,0.02,0.45645219058,10.184605927,2.81970930949,255.872887137,14.2861031053,0.00648198328128,6.24013518177,0
1199.82793325,1295.46989786,6.0,841.062727895,2.87528813791,0.99922526359,127.802687412,7236.63336273,1865.71741938,7236.63336273,2198.39297166,655.490599487,0.1,500.530488017,0.04,0.0204124145232,0.720417424617,0.00627274935146,59.1429316427,0.0331456303681,0.0304509439684,6.4545882094,0
948.541468621,825.72844231,8.0,-607.584793798,30.8992801241,0.840470409978,142.536333039,150.376718561,2120.59204199,0.646685503077,2587.2414601,449.390669445,2.02060590482e-14,282.187077605,0.1,6.73535301606e-15,0.994400151359,0.479558342347,27.1280867145,0.745052037822,0.00351075364142,5.6911731346,0
1007.11727896,844.076279783,8.0,-710.071503007,22.3214819471,0.93359397399,141.430820005,23.4213612423,1751.82226519,23.4213612423,1986.15872869,241.481406329,4.55191440096e-14,103.703197397,0.11,1.6002779669e-14,0.586662933317,0.156565772248,19.4875863985,0.613270224269,0.0104443457664,28.4755296324,0
936.798910944,653.823290547,9.0,-1308.27763099,30.177008382,0.804358956,148.541594612,10.2607789766,1576.48338499,1.83257976786,1851.35791984,568.648820377,0.1,335.064243624,0.05,0.0229415733871,4.32152706823,0.0202623959148,107.121169399,0.663627746341,0.000979462674529,5.58863620582,0
896.685539489,625.179488838,8.0,-1781.94331974,26.4464162985,0.85363979052,146.27247933,23.0578754535,2241.40352609,2.04644618465,2501.85053849,429.325208981,2.59792187762e-14,464.345620116,0.03,4.568786327e-15,1.0015382424,0.0468205759845,171.883301753,0.811297186609,-0.00347211413235,5.33597312534,0
1364.8405038,1381.85251905,6.0,355.606657313,8.7017590776,0.984303951945,115.776531064,8787.27362093,2738.8159866,8787.27362093,3079.84507439,1212.18372679,8.54871728961e-15,19.408440073,0.09,2.68844721244e-15,0.267190002817,0.24223771794,13.7695136058,0.749334597445,0.0489783879648,6.56907524236,0
1027.96656767,800.328671623,9.0,-840.44362679,28.6904677739,0.887919253643,147.598909099,277.967708133,2071.69217637,0.55228771442,2587.22905018,553.5523607,0.1,63.8774166172,0.15,0.0420084025208,0.122248088295,0.234441298461,4.29410591141,0.454096579709,0.136058647489,7.31506907527,0
1886.0272309,1823.19105107,4.0,-698.842274042,28.9277980662,0.854618556018,128.158575315,25.5693097097,2180.27564535,3.09523499358,2190.68120259,400.867140154,0.1,114.833332077,0.05,0.0229415733871,0.849948410328,0.295918308215,47.2144847218,0.940453680412,0.0310865935071,6.47861503147,0
1354.89445576,1146.38410887,6.0,-1009.82744324,23.8546939245,0.888522612565,4846585.36428,269.395065448,2010.38078237,11.766815371,2372.05678613,1228.98233961,7.54951656745e-14,428.972618252,0.04,1.54103861625e-14,1.72868287663,16.6568680069,281.421281671,0.637951739456,-0.0041148348261,5.43847519449,0
861.287289258,725.014548438,9.0,-643.510952876,35.8770485355,0.769607090802,135.063066449,5277.00049067,2221.6642698,5277.00049067,2686.00058691,1871.62034315,0.1,486.206133222,0.05,0.0229415733871,6.52286268175,0.511926530242,67.9846326601,0.869311868664,-0.00556724757369,5.63026405254,0
948.153419644,756.610821092,9.0,-1061.26818975,25.4038507267,0.946704452563,144.407587414,6463.19554803,3161.25866461,2.19895045898,3307.25072537,2736.55370466,5.09592368303e-14,495.822726794,0.01,5.12159600512e-15,0.768607480258,3.18024537372,293.800861281,24.917262283,-0.000184926420876,6.10950066922,0
1192.77561119,1208.14531423,6.0,-1214.30226699,44.2063323668,0.704569806384,150.196848792,11.5222202406,2106.44925948,10.6349181186,2728.75083349,398.787961866,0.1,305.47097715,0.09,0.0314485451017,1.06866508194,0.239467458607,33.0109625203,0.656950806484,0.00784646035773,5.93719248248,0
1403.85844431,1431.90012529,6.0,969.208577449,72.8571428571,0.681818181817,172.319279766,42.2539808398,2832.35007191,57.6266400571,3556.77789201,259.334791693,0.1,336.767693222,0.08,0.029488391231,0.0558701478076,0.0564229975684,107.222524078,0.521340248108,0.0387076514309,6.11070057779,0
904.529227697,871.147734056,9.0,-261.930238401,25.6933587029,0.885536987993,117.365890203,46.8164317039,2517.10762524,46.8164317039,2786.80384876,232.58303221,1.42108547152e-14,510.034245392,0.01,1.42824463759e-15,38.2084763614,0.0236050730392,768.673392531,31.363374983,0.00198155875983,5.76006927816,0
824.474799858,648.830604924,11.0,45.4764456436,16.0466433605,0.918528366502,127.915842958,13.9366338011,2105.09276259,0.653095663645,2474.90115159,365.296415874,1.27453603227e-13,312.613241089,0.04,2.60163578154e-14,1.18388449963,0.453031945945,302.173214394,0.535911305847,0.00739545081545,6.13038315834,0
1180.92566379,801.953037007,7.0,-2237.48834648,53.3387427927,0.596076260304,157.230793561,45.7959095005,1954.29618319,45.7959095005,2586.22415471,642.164377084,4.19109191796e-14,501.078565272,0.06,1.05886083302e-14,1.09134040533,0.534989161635,212.964781718,0.581843335157,0.00135045993745,5.68976219946,0
917.841875941,1027.31542354,8.0,1092.8645827,0.212936320694,1.00040227763,119.998241122,4131.72578688,1901.05299729,2.29033480631,2083.89025555,420.685460727,3.00939828612e-14,281.278657372,0.02,4.29914040875e-15,2.49916961748,0.304404845027,283.900190586,12.509824768,0.00121675965844,5.92668395734,0
936.422819982,704.674498466,8.0,-1090.13982244,34.2466185505,0.719545331698,141.528298714,17.5139074059,1572.12533992,0.740180505235,1808.83137742,253.411997444,0.1,356.914328055,0.1,0.0333333333333,0.995469886076,0.629669432481,50.8030279536,0.654918291659,0.00963374152547,5.14969624413,0
1050.16531623,1216.31563127,7.0,1148.18570883,0.852372789986,0.998907620812,121.904178836,10.2602196278,1420.01462674,8.5131071947,1503.43395783,288.295320622,0.1,101.049740964,0.06,0.025264557632,0.446455911564,0.142078714684,28.7083272838,0.424620268811,0.0406867116969,6.47100288058,0
1106.82381682,1200.60056158,7.0,534.103443409,1.61331518952,0.992077742637,118.908530432,4.38584478769,1728.79358246,4.38584478769,1935.2489954,286.656431583,2.65343302885e-14,335.862803015,0.04,5.41629748945e-15,2.41335832638,0.486037627338,114.178011125,0.417913985898,0.0109111670684,6.20241147779,0
1143.45343278,971.703615695,7.0,-1139.71070761,37.9438864708,0.751808185637,39022179.0906,0.692681552629,2774.56294651,0.692681552629,3494.25227591,489.883464098,0.1,247.188928784,0.03,0.0175863114528,1.39591829243,0.471370499667,128.060124174,9.52820163221,0.0135272818048,6.32769634411,0
1622.83896742,1914.05966777,5.0,1760.42502114,3.61924156394,0.999824530556,109.357869037,15.7313171986,1548.81570212,10.2988289426,2581.10822269,165.294089851,0.1,5.21296124282,0.07,0.0274351630584,1.41934017171,0.177338472569,62.0304405918,0.462358772779,0.0845585757694,6.56666428494,0
1100.42385246,1567.23204655,7.0,2039.47183646,10.3744667461,0.991796455236,113.088686991,4.3363623733,3022.23323667,0.46039146777,3016.89054815,1169.64519498,1.83741910575e-14,304.229791684,0.02,2.62488443679e-15,39.3614309255,2.62779270096,148.643776222,15.3746147998,0.00253480445539,5.62328673083,0
631.434484848,762.492895518,11.0,703.763840365,13.9843909977,0.950765534415,126.055113122,5.6376652395,1603.76613797,0.660142919713,1856.63451576,2751.82411352,3.25313755317,175.157126078,0.03,0.57210690209,1.44859930142,1.72569859387,252.934114992,7.50751564891,0.00206054227735,5.5093639754,0
832.876638358,832.326262783,9.0,-516.672591282,28.5499714503,0.831783347184,142.921457437,9.48708002184,1915.94112118,0.647635817436,1969.80109168,367.965844103,5.10702591328e-14,118.97533443,0.02,7.29575130468e-15,0.712991439571,0.144332745408,226.376639161,11.3918476793,-0.00258907755227,5.44247368425,0
808.679810006,781.860808137,10.0,424.381897549,19.3721391077,0.930624993232,123.210502014,229.62046103,2212.80170981,0.525284188917,2405.03329653,462.711823457,0.1,545.640387636,0.01,0.0100503781526,2.39989300074,0.423739299398,460.728677261,31.7350263142,-0.000580562830021,5.8166031559,0
736.113764741,700.200656801,12.0,464.195274152,28.1798475391,0.834975954823,129.284738408,29.7049062517,1968.86301355,9.34416786676,2294.70962509,334.175411642,0.1,519.558033532,0.03,0.0175863114528,0.841870736092,0.57355772435,256.158944488,0.946828587971,0.00612024673923,5.97546176052,0
1473.03707329,1114.0851155,4.0,-1361.107758,42.3369358257,0.650143076496,147.748573992,11.4079802938,1115.28325924,14.2600449488,1436.50864206,98.5638006537,0.1,39.2330606076,0.16,0.0436435780472,0.202482238083,0.00506808110893,2.4520933204,0.779194637054,0.179556093043,7.00916696452,0
996.647718979,1092.28141858,7.0,640.598694363,13.6951195637,0.85462256083,129.61444104,23.9077531076,1547.38984137,23.9077531076,1902.58582129,457.320891746,3.41948691585e-14,417.592565124,0.01,3.43671365921e-15,0.756046275839,0.107851056084,910.645567716,31.6746947945,-0.00539148009062,5.2906642964,0
1557.67374629,1086.14512045,5.0,-1626.84863504,29.5477453487,0.82707945014,143.121683933,52.2954455911,1822.16980046,10.4392222874,1880.89821197,734.747938822,0.1,39.8614107018,0.16,0.0436435780472,0.208276708902,0.338207013888,7.25334002928,0.70119091635,-0.00984037591165,5.83163699237,0
844.833536831,685.296977676,9.0,-828.573776809,34.5858404957,0.781871766025,145.097564593,25.098320316,1874.01854023,25.098320316,2142.35766841,281.122751968,2.48689957516e-14,381.967504318,0.03,4.37353904806e-15,0.492462219262,0.108886986389,226.314919645,0.520624958317,0.00497994801752,5.77964888457,0
1292.61136208,953.434851514,6.0,-1312.30196667,23.3653026546,0.837119167758,143.513712593,184.589267065,1798.61972369,74.6929899643,2103.90240108,371.145124755,0.1,509.231303604,0.03,0.0175863114528,2.64190697056,0.227393766706,188.534247809,1.04343599735,-0.00541818879418,5.58272313067,0
1198.13239035,1325.25652862,7.0,1368.43659988,15.1028378988,0.948957741495,121.042917307,1901.73823409,2044.20330748,1901.73823409,2381.55012292,372.365750068,0.1,244.209837001,0.03,0.0175863114528,0.561377826356,0.59365991629,135.142699446,0.514265574415,0.00176696853181,28.3643284305,0
890.858544797,894.422744658,7.0,-857.392967848,23.5214597498,0.871737052259,130.456196926,522.650319065,1908.27470312,0.589630304051,2270.41050988,2917.80672762,0.1,456.562054376,0.04,0.0204124145232,2.93953557015,1.98183471939,62.9502346218,0.479658234042,-0.00524330110605,5.1664847396,0
928.090843573,971.697028372,9.0,1113.96504987,2.05745198432,0.997339886849,6621729.02001,38.4833409233,1949.40161037,2.1128792895,2080.81836222,369.21708834,0.1,466.209823561,0.03,0.0175863114528,0.824964310604,0.0692220122541,165.945437465,0.950146187583,0.00180158762005,5.68810579178,0
1259.61843731,1791.74295229,6.0,2446.88290879,15.048765085,0.983167429924,100.756531891,15.8581411071,2098.38560203,9.40428306216,2090.95927834,749.987761451,5.79536418854e-14,161.998922423,0.13,2.24023089689e-14,1.30160983937,0.891159623641,8.44799944621,0.593471756927,0.024677177373,6.50061523069,0
1826.14581868,1776.56352957,5.0,189.399921435,183647.54603,1.25564921274,183562.235161,15.0238024714,3019.46211092,15.0238024714,3019.46212958,496.268675043,0.1,7.82585174293,0.13,0.0386555671743,0.308855348859,0.0253809524377,4.06070658335,0.60145556617,0.0834111643837,6.36757991561,0
1502.95307334,1823.18507693,5.0,2084.65131605,11.6015328651,0.948536494326,111.362591197,3.671503041,1097.97944903,0.551336337141,1309.2896389,1000.0813349,3.75963390466,19.3844190917,0.06,0.949854874596,0.223490486221,0.208735357801,26.6632546942,0.7806247498,-0.00293798926497,6.53449090285,0
923.524355464,715.844986245,9.0,-1110.13442558,29.968468732,0.851191373344,149.715557135,28.5469881482,2162.15909673,10.2482348758,2570.03398702,240.489844646,0.1,372.1643359,0.02,0.0142857142857,9.16400037236,3.02589003388,403.500094777,0.761307982192,-0.000957701596005,5.55142936875,0
1162.90307663,853.502008568,7.0,-2340.29777821,59.0643117443,0.606626625946,158.416122596,816.050760982,2063.23067591,2.19272381727,2690.43398721,376.934796889,1.39888101103e-14,527.358686433,0.06,3.53421099234e-15,0.0238239941438,0.202780974571,42.0112526193,0.37131678848,0.014437019764,5.72362446357,0
1235.12879006,1367.00038533,6.0,1045.64663774,0.783010158895,0.999092107419,116.872981771,31.4815342778,1107.67812967,9.58373753113,1234.61598927,434.636565373,3.36521918693,343.473598186,0.07,0.923253371209,0.325188930702,0.624914045834,47.0341552779,0.691569910597,0.0250856689223,6.39771190799,0
954.545230759,878.898235382,8.0,-15.2714020405,12.6178579761,0.955209995651,127.37013415,0.634627004826,1829.23301317,0.634627004826,2239.71541411,451.460833959,0.1,209.678652174,0.04,0.0204124145232,3.53457619285,0.389554062876,74.575261456,0.517279542414,-0.00283606742104,5.68315934475,0
1572.52597823,1117.30294463,5.0,-1292.51575307,25.5575298774,0.800633786329,141.136260423,6064.2102367,1157.77727237,16.9555957499,1258.27992935,469.775765006,0.1,271.438462394,0.15,0.0420084025208,1.29705915103,0.483812926525,9.81951237225,0.555277708299,0.0108429958784,28.2714893766,0
800.787204586,563.700527549,10.0,-1420.38837598,39.0266623988,0.689279773693,141.038171861,9.84900301769,1538.15812449,9.84900301769,1914.17166614,295.250806134,0.1,378.967418388,0.03,0.0175863114528,0.489384797538,0.0500223809484,163.768416585,10.2612764704,0.00262206788197,5.84669915052,0
1442.64655486,1943.71260305,6.0,2998.04513018,11.9670552966,0.973190508201,92.0390833174,90.8764711885,1876.41265282,5.84930827931,1952.27447858,596.568663152,3.59822337648,424.674333439,0.04,0.734484271078,0.10836043473,5.5897801303,192.815351859,0.460175482408,0.00311028693719,5.62954963,0
1002.28428161,1168.22977656,9.0,1876.873672,13.904601209,0.975584317278,81.7978695097,28.1255074161,2765.13754587,7.89259380493,2866.84922687,359.081178263,0.1,309.271626059,0.01,0.0100503781526,0.254662439951,0.0417431745412,786.80494404,0.493725093136,0.00120785868476,27.4245507284,0
1344.32579834,1038.79817194,6.0,-1477.63430411,47.2191154878,0.68464984658,156.105348177,17.1583670794,1672.85831608,14.4301899518,2013.83390452,431.180991735,8.12683254026e-14,54.196078295,0.2,4.06341627013e-14,0.636320205548,0.170725782655,3.93184179893,0.342330673733,0.0857246938693,6.51441919049,0
1031.25426803,1091.47169367,8.0,995.101841947,19.2781531385,0.917383276066,53455857.4303,24.6553219045,2056.32712114,5.2384421275,2354.33761109,436.996630696,2.84217094304e-14,350.978325787,0.01,2.85648927519e-15,0.265584993351,0.208052067891,695.519370402,29.9159946161,0.00416712036597,6.14647259305,0
1761.83178107,2261.376705,4.0,1754.229261,3.43547013416,1.00318098595,109.710627533,5585.99848255,2002.98706101,4.18660542757,1814.53275517,662.45959566,3.13082892944e-14,66.7209705046,0.04,6.3907777909e-15,0.796723274119,0.328779419315,49.7534964553,0.592412144067,0.0263644318189,6.29881202361,0
1230.53938201,1074.31467721,7.0,-426.485122495,36.9988118321,0.768116930243,139.803831056,11.7715427423,1847.70002643,9.57197743435,2193.92146858,1065.25763653,0.1,467.196612687,0.12,0.0369274472938,0.240512956528,1.18230442799,26.475923288,0.601692130694,0.0284153055994,6.47998279504,0
985.74987207,633.22523084,9.0,-1790.26746136,45.0470990681,0.697969076915,1071871.48979,11.3408884981,1857.41425435,11.3408884981,2193.76310284,533.13172219,0.1,304.261629648,0.03,0.0175863114528,1.27283442042,0.290446699021,120.73517632,0.838881271811,0.00176473928695,6.03876385044,0
836.148740525,831.712022462,9.0,558.432167309,14.3343232371,0.952121391666,120.74571544,35.0014650638,1653.65217015,35.0014650638,1943.84569942,247.683314601,0.1,107.797964617,0.02,0.0142857142857,0.391512227666,0.0358357485755,325.217423347,0.861786389571,0.000357974874952,6.00585700177,0
792.927634516,700.033664728,11.0,-321.412391529,38.0289992538,0.790825400522,123.357061868,12.4055444638,2609.51435349,17.8770459407,2802.55010606,215.554158058,0.1,422.70368549,0.03,0.0175863114528,1.60323926288,2.17158056308,340.368833265,0.933556520934,-0.00404008869344,5.7672595394,0
1143.73896589,1436.71270593,7.0,1985.56800852,8.21656960196,0.981332463698,109.979170285,71.0691227557,1628.54067353,0.447918827474,1741.44506931,267.756268434,7.1054273576e-15,298.493815306,0.05,1.63009683171e-15,1.16983224002,0.949158788318,69.7884010826,0.649583366742,0.00493546852359,27.9251915316,0
1457.61837388,1110.88407007,5.0,-1531.35649025,45.998873732,0.65786825874,143.883595532,18.5244042655,1497.39635839,16.2820224787,1869.78564015,749.937107696,6.60582699652e-14,162.650502109,0.17,2.98959673155e-14,0.42193537626,1.15491498683,11.5725127087,0.616259300773,-0.00406055575441,5.71361417187,0
1177.33138944,1119.09086574,7.0,-179.713041111,32.5581200045,0.808084796356,129.095084049,36.8357788436,1662.59863381,11.4154426921,1820.38817873,301.185628218,0.1,154.456082047,0.07,0.0274351630584,0.708857277493,0.214055616095,32.986749028,0.549528838872,0.00964677275062,29.3678736438,0
804.606306688,697.708934878,10.0,-352.852945967,17.3510507887,0.899294002911,147.309676469,189.171466465,2069.25305465,0.536650891715,2327.56193692,1284.69662345,5.7842619583e-14,370.621464916,0.01,5.81340200145e-15,3.49576274938,0.164183693051,275.078114144,29.7998024458,-0.00158007252498,5.55503898858,0
916.238565161,648.586298453,9.0,-1807.17494566,38.3626472496,0.801898316787,151.966398859,4431.32268317,2580.11477718,175.14801099,3409.57145837,285.636892472,0.1,472.393296524,0.05,0.0229415733871,2.16732017884,2.38823005819,86.2607604959,0.824005081902,0.00491214624376,6.03416284833,0
1012.35677509,1175.77140998,9.0,1999.38077138,1.45164313482,1.00359066178,106.71341129,26.5449984354,2115.18252074,26.5449984354,2329.06824921,321.53537189,0.1,39.6394481223,0.01,0.0100503781526,6.35020841207,0.161597920813,568.09445177,31.2830470424,0.00611434795164,6.0640291971,0
1050.81562994,582.152438888,9.0,-3065.61021944,66.6776684281,0.528648358179,166.162311309,2587.35766591,1755.91127388,12.1289125363,2318.09346996,1134.62573792,0.1,339.024002876,0.06,0.025264557632,0.741913150664,1.75074097532,143.333803293,0.702362626817,0.00710150403056,5.89813307327,0
1652.22481373,1829.07906623,5.0,558.348936071,33.3872576177,0.833707876329,138.563475197,0.624554845172,2712.0761804,0.624554845172,3117.30931856,4618.27241116,1.59872115546e-14,208.487200534,0.02,2.28388736494e-15,3.25512213486,21.007870088,191.494447516,14.5369384894,0.00461571975559,5.70723342828,0
1319.4325574,1134.45191085,6.0,-793.062496325,21.0759430938,0.850040431767,140.935262191,53.8843351399,1413.33249689,58.4561701748,1785.39349527,75.5442689211,1.59872115546e-14,91.6050177977,0.11,5.62048846912e-15,1.18608006773,0.147351073559,37.9845069411,0.860065384471,0.0807220510658,6.7492903861,0
1206.67311897,1188.92225626,8.0,809.789688241,3.59310345453,0.998013238444,115.534581341,9.20409473381,2465.1226614,2.13732845361,2663.19938229,391.986038534,5.96744875736e-16,483.038150773,0.03,1.04945412426e-16,0.950915443751,0.0628710536744,182.197198858,1.06066017178,0.00977556699473,6.17529528543,0
1188.86188401,1339.9429456,7.0,1914.00844176,13.2592640422,0.934611940907,111.402569861,3371.47211357,2044.12454763,3371.47211357,2545.82697853,406.007680233,0.1,255.288918166,0.03,0.0175863114528,0.825272911679,1.25646175143,164.022582366,9.83077582014,-0.00418282366065,5.49087181833,0
1300.87942145,1156.58563986,6.0,-420.548714706,36.1406682609,0.688419293594,138.283673807,58.7767572881,1035.88958026,63.3594142389,1594.95158398,371.51797901,1.43440814782e-13,279.706149641,0.02,2.04915449688e-14,0.907623088459,0.368938075072,206.939033552,1.11803398875,0.00369209463917,6.46712448787,0
779.785068716,830.096500165,10.0,466.584918858,15.2626509092,0.911334478675,138.584999297,111.814925067,1815.90154803,0.806958572872,2193.1007629,457.167090589,5.16253706451e-15,345.206087749,0.01,5.18854497251e-16,0.49278884679,0.00828384737884,792.010584119,29.9130291765,0.00655212081451,6.25325515706,0
727.237686057,917.189485674,10.0,1274.47942791,7.27594235659,0.986777552921,229595192.492,7350.22845207,2138.95216668,4.04309219965,2127.60669528,931.016653162,0.1,178.31677197,0.08,0.029488391231,2.38139689802,9.70054575308,107.845042042,1.06439399205,0.00178001590487,5.83356848051,0
1220.13809955,966.766137124,7.0,-1085.84316652,28.4074581222,0.875850697361,141.924377787,46.2928440123,1760.36216085,24.4297838979,2117.5225832,77.562464736,0.1,47.3012881988,0.11,0.0351561524655,1.00448448652,0.146051205982,69.6362426392,0.624460640207,0.0872433431137,6.96097370465,0
827.626947625,793.058998925,11.0,555.366535432,22.1013498048,0.929342219051,126.488484182,6297.7750582,2133.7273784,1.49950304467,2406.73974382,1512.97749636,0.1,355.429681488,0.01,0.0100503781526,0.811709497001,0.995791914105,415.222804568,0.712609640687,-0.00569173927915,5.436902209,0
