41.2,29.689,4.2447,29.453,2.0219,1.5153,1.6696,4.7049,1674.104751,29353.10966,0,8589.776658,83.58958836,0.163662957,37.55489084,11.89239207,861.449227,1.911098772,203.0726711,1358.742864,27.6748878,35.35330202,0.03,4.866991963,0.559135282,0.020778055,13.73430412,6.995638362,0.162595603,11.76759321,1
53.774,54.1,2.1297,7.1286,15.204,5.4753,0.11118,2.0363,2016.632704,25096.77178,0,7319.776709,82.87909316,0.203706311,25.71715882,10.24622964,417.8644821,6.810363834,150.2126463,101.4425687,19.57800666,49.41651326,0.1,6.526002219,0.125339305,0.016940893,2.616427966,0.102979798,0.883112187,22.49585104,1
97.798,43.795,1.1265,5.7405,1.2806,0.16944,-0.2622,2.6014,1993.344747,3074.90636,3,2873.413036,17.252535,0.841364744,98.0858462,7.806022941,761.4358247,2.335292219,758.610589,272.4584794,13.18816482,73.89809439,0.06,3.3319315,0.648912598,0.062828458,32.99125888,0.424918293,0.06001827,6.614244511,1
33.65,32.263,5.2729,34.283,8.73,10.082,1.7602,5.126,1556.443183,32386.42455,0,9352.361828,90.00876486,0.093436816,31.13549019,2.09235865,108.8855416,2.287224738,63.23688618,1222.948428,31.28190095,34.94,0.02,4.468842993,0.150177248,0.016921536,25.8696696,0.088388348,0.636839251,23.56276748,1
35.146,44.32,3.8634,17.772,9.676,6.5975,1.0461,2.9416,7305.711699,15866.58421,1,9201.296302,99.74951513,7.17E-016,26.57415012,4.823809888,257.1508481,1.990596407,88.68706333,196.3210825,73.94345159,40.12650416,0.05,16.96379121,0.358926966,0.010495872,17.50974845,0,0.544486539,21.77543014,1
30.374,37.77,4.704,26.725,9.5384,8.0814,1.3042,3.5805,1479.926703,33005.85623,0,9683.179488,101.3575411,0.097696343,25.33881696,3.041169338,81.24718435,3.041169338,76.29835636,495.4015537,37.75990222,58.40594436,0.04,7.707707765,0.438759851,0.023581532,24.74783209,0.148072291,0.732768538,22.85549034,1
42.013,29.943,4.3125,29.429,2.1694,1.4309,1.5912,4.6452,6316.534455,14595.77713,1,8507.727094,79.7345215,0.147773833,40.33054856,1.70754056,221.8688517,1.728984199,217.63413,944.7919936,21.30611297,94.88752617,0.02,3.043730424,0.014426106,0.005228283,2.591475156,9.347028163,0.235672385,13.92838882,1
84.347,50.18,1.1474,5.1247,1.8249,0.36863,0.16875,2.307,2345.337698,4152.035844,3,4231.908159,31.36342846,0.692052595,76.90983059,230.9384231,2380.406234,6.04282819,959.5698425,233.6502583,12.49660725,122.3840931,0.09,3.930001168,0.044239575,0.029621595,2.841358398,0.484530258,0.218517058,8.712944067,1
59.142,36.978,2.5169,14.342,1.3751,0.53985,1.6028,5.0155,2015.390354,3351.573789,5,6777.692084,58.42446984,0.331060742,58.35263098,1.789119495,563.1964762,1.812377203,565.3755389,1575.891224,15.33402046,49.51583477,0.02,2.190574352,0.229679728,0.167654586,8.360213173,15.93072674,0.067186245,8.911971558,1
27.67,27.605,6.3348,49.82,21.179,34.55,2.3122,7.4955,1093.083145,33823.54286,0,9956.310882,96.92631115,0.038456904,27.38793926,170.0869316,754.8692285,1.561244982,68.66114839,1656.448251,36.19858656,9.186942698,0.02,5.171226651,0.799358575,0.005031679,46.35776942,0.228401705,0.7639306,27.00677795,1
49.077,32.151,3.6722,22.006,2.1712,1.4427,1.7608,4.9331,5902.482079,13390.17747,1,7794.190827,77.55347682,4.75E-016,45.89948823,3522.591807,979.9477289,2.445510575,190.8292972,961.5523527,28.76406477,18.35,0.03,5.058538017,0.662285548,0.027205061,9.23607634,5.174898056,0.207376511,12.58232703,1
13.706,31.813,5.5636,37.755,31.373,23.307,1.2879,3.7299,895.4555372,38661.60271,0,11366.73935,120.6489561,0.00682682,6.056077967,2.46377765,75.89598289,1.860070934,11.617177,340.7298455,45.76785507,14.59,0.03,8.048877538,0.118721183,0.000681024,10.87162661,0.09871486,0.819025548,26.9504331,1
51.326,44.033,2.5151,11.474,1.8053,0.81681,1.4745,4.165,5477.338427,13426.69966,1,7567.073404,72.49411756,0.312641105,42.256472,3.48315052,646.442174,1.916510743,579.6841898,842.41032,27.48082438,20.03793042,0.04,5.609499788,0.719484849,0.080496593,3.616433249,1.097093105,0.098179994,9.861513992,1
56.741,31.952,2.5476,16.59,1.9531,0.63801,0.52714,2.2389,3100.136767,5763.69372,3,7020.164356,61.29138831,0.047208318,55.06007472,1.906452331,410.3288344,1.93530074,370.049078,460.8192354,8.14770267,9.22,0.03,1.432880368,0.628242156,0.134103446,15.96646074,8.663667802,0.105176623,9.532236336,1
72.894,40.651,1.8609,9.1152,1.5236,0.45783,1.0845,3.3608,1679.445738,2852.945521,5,5388.745191,55.29916202,0.400544026,66.05821208,2.501823275,760.0278984,0.637455579,757.9170353,739.6941324,11.85560841,19.67457503,0.04,2.420015932,0.377524342,0.071474349,5.974246281,0.983320368,0.069673417,8.658604136,1
43.145,27.389,4.6374,36.71,2.0705,0.74043,1.8832,7.2906,3306.428182,6508.125235,3,8393.397052,79.74206398,0.162695666,43.068482,5373.920074,703.1546307,1.320124543,219.4029064,1652.86888,12.68416388,26.98682102,0.01,1.274806435,0.184922625,0.202026887,26.52941995,29.38173396,0.060904492,9.488351439,1
44.294,34.703,3.8312,21.692,1.6616,0.64086,1.2849,3.9543,5032.037927,14746.61148,1,8277.269709,83.99526605,0.167706584,42.98130705,27.08808346,1185.358875,1.683616968,752.2249036,426.8442265,29.18868313,59.00532634,0.03,5.133212724,0.245890619,0.007627831,2.278569275,0.379119671,0.125722875,9.798649306,1
12.223,37.367,5.3456,31.804,70.514,61.123,1.4386,4.0361,1083.913708,39474.93174,0,11516.43785,121.9534798,0.000000001,4.320032423,2.814566291,10.37727581,2.814566291,5.307658465,349.4332489,57.27079331,17.27,0.03,10.07182008,0.249813899,0.007396076,18.29552036,0.14000448,0.934084582,29.83982094,1
107.08,56.242,0.66303,2.9948,2.5578,0.65379,-0.14633,1.8947,2858.06767,4284.139937,2,1936.002872,5.149287996,0.982643164,88.1101403,29.24692259,1369.383622,29.24692259,1412.375977,476.4122141,0.1,6.728253476,0.11,0.035156152,0.402994845,0.279460297,4.074608577,0.348110326,0.316278487,9.526941202,1
32.365,27.815,5.7971,44.031,2.7177,2.2062,1.8921,5.688,1254.612953,31807.12535,0,9482.184282,95.69107053,0.094605157,30.51548901,1.77841217,87.986328,1.77841217,87.986328,518.94085,26.84591041,31.984318,0.02,3.835130058,0.286364428,0.014581388,10.23503256,0.272662352,0.292663302,15.45693812,1
23.053,28.794,6.036,45.504,5.7506,5.9709,1.8556,5.8666,1073.558514,35822.63696,0,10422.64482,105.9920596,0.085312269,19.5831815,1.528527817,189.1534808,0.662165787,60.407067,815.1816831,28.2879223,36.38605699,0.01,2.843043162,0.344562381,0.031150739,9.688423832,0.176776695,0.43176354,21.43977272,1
30.238,28.089,5.7384,43.579,2.3625,1.4361,1.5024,4.317,1227.046712,32857.69457,0,9696.965259,99.43194064,0.048893165,26.34892723,1.760879553,100.9091084,1.760879553,100.9091086,538.4709207,24.49857538,43.48851452,0.01,2.462199468,0.553702172,0.034202321,8.180660904,22.72273268,0.095721187,11.63038887,1
41.441,34.694,4.0993,22.372,3.5495,2.6937,1.512,4.2503,6964.812369,14929.44707,1,8565.471503,88.75787454,0.119008696,37.53990048,2.718214472,197.3588598,2.718214472,194.5097881,372.6195236,33.5830879,32.98156825,0.03,5.906026433,0.355977082,0.01321383,12.62486541,0.176776695,0.410647978,16.31581798,1
79.213,52.1,1.5615,5.4581,3.3186,1.032,0.41399,2.1004,3025.226575,5757.058095,2,4750.506801,56.95908506,0.395984586,63.75086327,73.26417151,1741.3731,8.333687486,1735.366488,368.2451045,11.76015856,151.1826614,0.09,3.698398767,0.186811783,0.010691169,0.749684242,0.345360211,0.49967578,12.62222808,1
69.422,37.997,1.8576,9.6266,1.2487,0.34587,1.1273,3.6471,2217.163349,3664.68444,4,5739.360354,47.59063669,0.40848147,70.31981866,2.673606806,622.2818798,0.583972768,658.0310893,1058.151171,11.63083055,51.28814393,0.04,2.374133344,0.507124211,0.012275223,7.450488927,0.5,0.081085136,8.085989415,1
47.137,37.441,2.9904,15.275,1.6893,0.56922,1.0076,3.1235,2784.815552,4904.426912,4,7990.157277,78.1939672,0.046452474,41.35394316,2.739944767,415.2554459,2.763719666,395.9362244,375.4629944,23.51324325,41.39418788,0.03,4.13511219,0.10730946,0.037438263,9.365645422,1.057791856,0.085945055,9.172893627,1
46.882,36.817,2.7173,13.813,1.6137,0.66615,1.8469,5.8375,5044.631826,14373.35767,1,8015.915561,72.64025623,0.249419263,40.48377559,0.64291516,747.202442,0.646504107,485.1876241,950.9819541,18.08264044,32.91,0.02,2.583234349,0.440327098,0.014795952,4.921204628,0.569324136,0.113337775,10.45213019,1
40.851,30.36,4.309,28.548,1.8717,1.3388,1.8811,5.4819,1614.974586,29403.51166,0,8625.046374,82.61380827,0.142609489,36.83928276,1.893340645,210.0373247,1.893340645,211.1892457,1205.30875,19.94119724,70.71143044,0.03,3.506921055,0.822578579,0.044718193,13.69817227,5.935095486,0.218386924,12.53234432,1
32.818,33.2,5.8929,39.92,4.2727,5.8164,2.5224,8.6127,1606.891003,32305.33249,0,9436.402117,92.82173037,3E-010,31.55218837,0.652926352,1090.792987,1.2150518,72.5980738,1202.91041,45.65674977,25.13269824,0.02,6.522392825,0.979469003,0.025510401,37.96499053,8.635205308,0.116389138,82.54641172,1
28.768,36.204,4.7952,27.802,4.5965,3.6801,1.503,4.1509,1136.015992,33478.2798,0,9845.426429,102.2432478,0.01656989,23.9131483,2.774389744,91.77959015,2.774389744,91.77958999,508.0916437,23.62564002,39.14,0.04,4.822563574,0.751232302,0.010752284,23.31793478,0.467885863,0.106452413,63.95908425,1
40.583,32.304,3.8845,23.007,3.0894,1.3185,1.0455,3.3012,937.0105917,28956.67197,0,8652.094753,84.54425179,0.145509168,34.46032646,6.568391313,388.1153754,1.602452161,146.9806033,354.7322484,25.03314551,13.94120936,0.01,2.515925787,0.723427494,0.014399004,29.97798865,0.450228878,0.019613298,46.26764729,1
15.131,26.176,8.0823,72.399,22.019,23.844,1.9436,5.9806,809.735555,38382.78277,0,11222.72662,113.8506074,1.39E-009,11.67486548,1.330169036,15.96383764,1.330169036,15.69071036,714.520755,66.83764502,26.70172218,0.01,6.717436073,0.319372449,0.039465348,10.00665556,13.81177472,0.43954161,21.4069451,1
82.67,36.195,2.0364,11.58,1.471,0.82405,1.6399,4.4747,3143.153484,5459.517935,2,4401.333788,34.69965042,0.444361548,79.57215271,2.607693024,465.2532369,0.629306263,1205.752647,1934.501536,19.97800273,67.6213228,0.04,4.077992731,0.844194126,0.006759272,9.168647641,0.497552604,0.172370068,10.57392047,1
67.003,29.947,2.4046,17.423,1.2413,0.44396,2.1183,7.3624,2798.745609,4864.974287,3,5983.679244,50.60737338,0.26414481,67.89434888,11.10535043,786.5288864,1.724828214,349.9719367,2066.659013,8.434275124,47.03587953,0.02,1.204896446,1.107795926,0.15227692,15.04127795,0.420583442,0.0107952,35.18424341,1
26.384,26.244,6.9536,59.248,4.2244,4.5374,2.0136,6.3766,1011.940981,34017.68178,0,10086.22485,101.6538537,0.07614896,23.95611591,1.466700442,63.44749127,1.466700442,63.44749126,785.5233917,34.18214315,27.71,0.01,3.435434648,0.232986158,0.000938303,9.907159743,0.565593986,0.06731761,76.46587485,1
51.138,35.232,3.0641,16.726,1.9421,0.94498,1.3748,3.8264,4062.151402,7989.856555,2,7586.078084,74.15206414,0.197732077,47.23287474,2.914420064,314.8455945,2.914420064,327.2824276,602.227819,24.62998163,71.79930023,0.03,4.331505281,0.195887428,0.077475593,2.192812191,0.478949144,0.021089579,40.43116052,1
24.703,31.916,5.5866,36.449,5.2402,5.3659,1.8283,5.4214,1201.630107,34926.40879,0,10256.04218,104.3100784,0.00637074,20.51540243,2.148495456,60.55545447,2.148495456,54.77313604,621.9766904,65.78082699,37.80724346,0.03,11.56842111,0.810786069,0.041598505,31.16207474,0.68597263,0.136227595,77.11724045,1
15.614,32.621,5.5977,36.406,57.134,54.252,1.4207,4.0208,1060.880934,38189.59983,0,11173.99017,116.068026,0.059914202,7.593231875,2.458400015,34.61195768,2.458400015,29.26677355,529.1991094,63.97057958,22.55361607,0.03,11.25006536,0.254449733,0.002559009,23.9010667,0.133267986,0.639956503,189.401453,1
63.598,44.606,2.622,10.72,34.738,27.393,0.72869,2.1801,4012.271865,38345.79577,0,6327.644338,59.97147944,0.137811499,56.18369604,5.748310331,273.7051118,3.966716175,237.6919705,1014.686074,36.52029032,141.4548819,0.08,10.76924609,0.380618051,0.122341589,37.28065218,0.14592127,0.667651843,142.4654203,1
127.28,47.356,0.1288,3.3664,1.9649,0.60547,0.45741,2.0752,1285.788629,1246.289229,5,-104.1029276,19.74146617,0.898502116,126.8016413,566.2117378,1183.543457,6.609618264,1081.438992,1216.809029,0.1,190.97,0.19,0.04843221,1.88677586,0.033957747,17.90517798,0.44621925,0.120216657,36.29887192,1
99.61,52.764,0.52664,3.2866,1.3713,0.27317,0.72574,2.6567,1336.186822,2251.328503,5,2690.390495,7.539209307,0.974479441,91.39846392,1.300269473,2558.065622,2.660899494,2155.891535,218.7130038,2.01E-014,80.88022949,0.08,5.93E-015,0.817911169,0.036054961,4.768968651,0.613563856,0.152402572,8.153290594,1
7.963,27.648,7.679,65.911,293.31,287.57,1.7404,5.1909,753.3918243,40769.28139,0,11946.73566,123.2970942,1.46E-009,3.681272083,1.60625425,4.0055728,1.60625425,2.61475313,387.6909315,40.27288036,35.7333456,0.01,4.047576769,0.436416311,0.027041688,7.057442437,0.368902033,0.794390825,28.53509988,1
33.16,32.205,5.6017,37.285,3.5113,2.3455,1.5403,4.4304,7242.270872,16178.88352,1,9401.820075,96.05658575,1.25E-009,29.83933691,1.814244622,97.56244898,1.814244622,91.14840664,709.067085,37.53027536,18.39,0.02,5.361467909,0.068456907,0.028340316,2.099680878,13.73595324,0.181044508,13.76043059,1
95.786,51.812,1.125,4.5945,1.781,0.43927,0.31798,1.85,2075.633871,3312.801987,3,3076.659883,22.86863007,0.721571802,79.93837499,8.933713388,914.3655405,4.834217456,933.4637801,384.9224567,11.25201773,14.01261765,0.13,4.349531271,0.415608552,0.004951154,2.004074255,0.512103329,0.248769943,8.952908369,1
52.837,37.941,3.2151,16.397,2.2422,1.1006,1.3026,3.7142,5805.316773,13253.90355,1,7414.433455,68.9399407,0.211093609,49.8420533,3.22764698,309.4742808,3.22764698,313.2750715,275.0240862,26.28416423,31.47163163,0.03,4.622414983,0.108359842,0.022322677,0.955852188,0.800610797,0.213122255,11.71302772,1
33.226,34.002,4.4194,26.165,3.0103,2.2642,1.6052,4.5295,1489.858128,31666.27497,0,9395.202296,96.46353329,0.143863581,30.1322303,2.586707065,155.292466,2.647555104,128.5485972,458.7366633,35.17642897,48.73577266,0.03,6.186236357,0.47399239,0.01316246,12.74120724,0.197429721,0.365483974,15.40978291,1
54.926,36.612,3.425,17.983,2.2134,0.90741,1.2277,3.6432,1706.99295,24944.66114,0,7203.513959,70.49504366,0.166652757,46.27880487,3.136295026,268.5100159,3.032997673,269.0040022,345.5844679,28.56472421,60.13811887,0.04,5.830749914,0.555189428,0.001100328,1.732204905,5.690650714,0.202698655,11.39291118,1
20.999,39.016,4.9174,27.228,12.541,10.786,1.3896,3.8357,1459.660402,36418.54675,0,10630.05553,111.2421812,0.056998201,13.5433923,3.024514739,38.70002527,3.024514739,35.26801954,410.861683,105.538324,36.18,0.04,21.54292018,0.585679971,0.004939775,26.3124544,0.108833626,0.695638384,23.04278609,1
47.358,35.508,3.9132,21.839,3.3134,2.8354,1.6999,5.0743,2280.281454,27491.48554,0,7967.831957,79.83393429,0.151744876,42.52410969,6551.842496,1231.133147,1.009671866,437.9212282,1138.286299,33.18300691,39.79172591,0.02,4.740429558,0.161537846,0.023255993,11.66748271,0.535758376,0.306411926,15.96961458,1
48.315,33.451,3.4751,20.522,1.6105,0.76718,1.8094,5.7297,3922.946326,7845.045015,2,7871.14446,72.28598893,0.190246658,44.35627929,4192.815511,1086.557488,1.973159743,303.4950319,1337.310601,18.08595606,12.39389848,0.03,3.180652563,0.96384316,0.007012612,3.202650453,7.856206596,0.134019551,10.7517631,1
68.086,57.104,1.6818,5.2338,5.3733,1.476,-0.12592,2.1515,5180.86541,10702.09618,1,5874.320883,75.41532456,0.263385113,44.71440649,12.61855881,540.6741808,12.61855881,540.6741812,194.6374619,7.412216789,94.64330872,0.12,2.737142448,0.222176521,0.029165911,0.475093662,0.267147394,0.682052401,15.06146385,1
81.03,44.138,1.5985,7.1413,1.795,0.64835,0.9461,2.8105,2456.184265,4062.272163,3,4566.99552,37.54778255,0.464057272,78.86339254,4.904663882,665.0324728,4.904663882,728.3074088,618.1899367,14.84043509,91.62874761,0.06,3.749370276,0.486053366,0.057846226,1.422037874,0.943269285,0.170691996,10.37986228,1
91.313,44.197,1.3029,6.2029,1.8436,0.40216,-0.03441,1.9765,2440.898,4902.955226,2,3528.351008,31.88888252,0.520312706,91.84050929,5.620821908,794.1255426,5.620821908,882.7211081,226.5216452,13.67897157,3.148850237,0.09,4.301837542,0.274573951,0.085965602,6.565694008,0.501837224,0.128644905,8.282983455,1
45.72,44.348,3.0639,12.845,7.9984,3.7835,0.71138,2.4088,1533.570392,27754.66622,0,8133.266588,87.24719884,0.037036491,30.69202689,5.384078869,248.7438451,4.335960878,160.2221705,270.2583017,29.66022117,61.02212697,0.06,7.493523671,0.110308666,0.011360917,3.957106657,0.130050307,0.699778481,19.21208739,1
52.487,30.839,4.5212,30.416,9.788,16.801,2.4438,8.0052,2149.583928,25972.54583,0,7449.815072,72.09065429,8.95E-010,52.93387866,1.724362262,103.7716402,1.914441509,108.4142737,2650.369136,27.97452344,18.63109364,0.02,3.996360492,0.829253905,0.110858029,48.10390332,0.148072291,0.661817611,24.58689651,1
65.064,32.729,3.6796,22.833,1.736,1.0574,2.0116,6.6249,4971.843133,11101.04131,1,6179.525124,56.58013018,0.214519371,62.02445267,3182.849441,999.4405267,4.358708894,581.8020887,1362.805037,21.61807993,62.30629855,0.01,2.172698782,0.144914486,0.033052592,1.942423348,14.4979142,0.128911518,12.59652204,1
14.984,29.721,6.8019,51.014,38.761,49.2,2.0535,6.5761,962.1875545,38298.75256,0,11237.62487,113.366201,0.000000004,10.01179168,1746.608533,879.0654579,1746.608533,881.3867469,752.9016715,62.52010792,66.83588337,0.02,8.931443989,0.582969021,0.038897231,31.94605121,0.184451016,0.85607415,28.19559025,1
85.27,44.92,1.2925,6.2114,1.9523,0.66256,0.78647,2.5021,2034.558609,3909.962377,3,4138.694115,37.47198387,0.652736672,78.15573469,120.9242584,1906.742276,4.575752825,683.6396002,477.2332933,14.07949791,29.07845843,0.07,3.862733211,0.584491255,0.068062792,3.707996314,0.673689411,0.068478398,8.810735164,1
26.902,29.126,6.0674,44.201,18.572,27.601,2.1703,6.8026,1175.827745,34092.08818,0,10033.94226,99.45691286,4.03E-011,26.39794932,26.19081126,841.5840192,26.19081126,841.4344889,1273.781284,36.88321567,12.85621468,0.02,5.269030809,0.613442964,0.033260051,40.59412711,0.21000672,0.804884631,27.36399797,1
59.52,33.247,2.2988,14.023,1.3254,0.34603,0.96732,3.3681,2046.961604,3473.499727,5,6739.466836,57.68960568,0.321871673,54.99595383,2.056475317,468.8650716,2.1803089,477.8121888,1074.069125,7.472522481,102.1084718,0.03,1.314141077,0.165197984,0.078016871,19.18749049,0.424918293,0.049287913,8.096374372,1
56.369,39.099,2.5584,11.621,2.1133,0.97094,1.1543,3.3596,3584.31945,7136.388457,2,7057.757248,68.35963572,0.250957152,50.28601538,5.070283481,522.647923,5.402726286,485.6074334,694.06061,18.54324439,30.27613979,0.03,3.261072712,0.046346943,0.031631384,0.502308045,0.758282567,0.163171131,11.01284462,1
30.383,43.849,3.7475,17.302,7.17,4.7779,0.93669,2.6271,12612.61366,32813.14625,0,9682.30293,102.3432671,0.137791754,16.86907854,4.434075595,110.6944688,4.434075595,110.6951318,440.1574733,26.37093566,56.22052603,0.05,6.049907558,0.131888264,0.030393004,14.13229416,0.219940214,0.601086802,19.04472958,1
59.414,37.931,2.5057,12.104,1.756,0.6548,1.2733,3.6773,4159.830896,12591.05949,1,6750.234155,68.55763243,0.235293182,55.81770665,3.858664618,437.5847149,0.640711449,425.9616028,505.960431,19.52101603,24.69478006,0.05,4.478428218,0.874913635,0.032998307,2.842255886,0.292729892,0.168970224,10.09299678,1
67.793,42.809,1.8781,9.1738,1.4375,0.40702,0.92002,2.9529,2099.700434,3748.885769,4,5903.921213,55.16196468,0.366572412,66.64311714,3.463583139,777.5083337,3.149764659,785.5990477,381.3191847,18.08767419,49.2,0.04,3.692131033,0.067035576,0.00397525,10.57329977,0.889431766,0.121038925,8.922607873,1
52.762,35.349,3.56,18.389,2.5935,1.2911,1.0541,3.1457,2743.598752,41913.48761,0,7422.009195,73.33269317,0.044815623,51.20595197,3.717702572,162.2441962,3.717702572,162.5227947,64.94092985,28.29421943,33.75669668,0.04,5.775533356,0.158541569,0.001608894,1.929945873,0.467217547,0.359443106,14.24900235,1
84.785,42.849,1.225,6.3094,1.6532,0.49932,0.9532,3.2105,2260.760727,4287.953718,3,4187.734915,26.96081649,0.724336754,82.29210295,5.836276594,1671.074677,3.177368878,1003.82308,1272.257007,9.679030765,90.42863692,0.06,2.445364306,0.886780999,0.074602757,2.636668122,0.673602162,0.056781993,8.272035085,1
